id,timestamp,address,thumbnail,listing_price,listing_date,property_type,construction_year,url,square_meters_built,total_sq_meter,price_per_sq_meter,number_of_rooms,number_of_baths,with_elevator,with_garage,living_rooms,kitchens,description
246,2023-09-05 18:00,"Charneca de Caparica e Sobreda,Almada,Setúbal",,660000.0,08-22,Moradia Isolada T4,2023,https://supercasa.pt/venda-moradia-t4-almada/i1301025,173.0,172.5,3826.086956521739,4,3,,1,1,,"Moradia isolada com 4 quartos e inserida em terreno com 345m2, no Centro da Aroeira.Boas áreas, excelentes acabamentos, piscina. Data prevista de conclusão: Outubro 2023#ref:"
247,2023-09-05 18:00,"Charneca de Caparica e Sobreda,Almada,Setúbal",,469000.0,08-07,Moradia Isolada T4,1999,https://supercasa.pt/venda-moradia-t4-almada/i1283804,300.0,300.0,1563.3333333333333,4,,,,,,"(ref: (telefone) Se a sua família precisa de espaço, e se identifica com a zona da Charneca da Caparica e se pretende uma casa em bom estado, não procure mais: está aqui!Esta bela moradia, apesar da traça tradicional, está completamente habitável, mercê do cuidado extremo dos seus proprietários, de uma manutenção permanente, ao mesmo tempo que beneficiou de excelentes materiais de construção.Moradia T5 em excelente estado, com 3 pisos, boa exposição solar, área de construção com 300 M2, área útil 190 M2. 4 quartos em cima (piso 2) com uma casa de banho muito ampla com janela, uma varanda grande e sótão com escada, na cave temos uma adega, uma casa de banho um quarto feitos pelo proprietário, uma sala de jogos com lareira tendo acesso para o exterior, o espaço exterior muito agradável ,logradouro com zona de convívio, espaço exterior para 3 carros.No piso 1, temos uma cozinha espaçosa, com sala de refeições aberta para a cozinha com acesso ao exterior. um hall de entrada generoso , escritório, casa de banho e sala de jantar com Boas áreas.Aquecimento com caldeira a gasóleo e aspiração CentralEsta moradia encontra-se numa zona privilegiada, a 10 minutos das praias, autoestrada, Transportes, Escolas, comercio e serviços apoiam este local. Difícil encontrar uma moradia tão bem localizada, para quem privilegia as praias e o acesso a Lisboa.Eu sou Sandra Vera Cruz, Consultora Century21 PM Paiva, conheça um pouco mais sobre mim, estou disponível para lhe fornecer mais informações e marcarmos uma visita.Sinta-se em casa#ref:"
248,2023-09-05 18:00,"Largo 5 de Outubro,Almada, Cova da Piedade, Pragal e Cacilhas,Setúbal",,294000.0,08-03,Apartamento T2,,https://supercasa.pt/venda-apartamento-t2-almada/i873164,135.0,135.0,2177.777777777778,2,2,,1,1,,"Almada / Cova da Piedade: Luxuoso T2, Varandas soalheiras, Parqueamento, Apartamento T2, Área bruta 120m2, Área útil 112m2, Sala 23 m2, Cozinha com varanda (4,60m2) , equipada com placa, forno, exaustor, micro ondas, caldeira para aquecimento de águas, combinado e máquinas de lavar roupa e louça2 casas de banho, 1 suite, 1 quarto 13,70m2., 1 suite 14,20m2., Painéis solares, caixilharia em PVC com vidros duplos e estores térmicos e elétricos., parqueamento 14m2., Certificado energético AAlmada / Cova da Piedade: Apartamento T2, com varandas e garagem, centralLuxuoso apartamento em fase de construção, óptima localização, a 200 metros do emblemático Jardim da Piedade, excelentes acessos ao terminal fluvial de Cacilhas A2 e Ponte 25 de Abril, e a cerca de 10 minutos da paradisíacas praias da Costa, por perto dispõe ainda uma vasta rede de comércio e o Mercado da Romeira. 3 assoalhadas com área generosas, uma se destaca uma sala com 33,40m2. uma cozinha totalmente equipada servida por uma varanda, dois espaços quartos com roupeiro, sendo um em suite com wc privado de 5,80m2.Luxuosos acabamentos, onde destacamos, o piso flutuante de elevada resistência, louças suspensas de elevada qualidade e design moderno, painéis solares, caixilharia em pvc com vidros duplos e estores eléctricos, garantem um isolamento total conferindo um desempenho energético A.A Base Certa, Lda exerce a atividade de Intermediário de Crédito Vinculado, registada no Banco de Portugal com o nº 4345. Como prestadora de serviços de intermediação de crédito, procuramos obter as melhores propostas de Crédito Habitação, ajustadas ao perfil de cada cliente, junto dos principais bancos, contando para isso com a vasta experiência em produtos de crédito habitação, que o mercado tem para oferecer a cada momento. Detalhe-nos a sua situação e nós procuramos as soluções, apresentando-lhe as melhores propostas de financiamento. Acompanhamos todo o processo de crédito habitação, desde as propostas, avaliações, até à realização de escritura, sem custos nem preocupações para os nossos clientes.#ref:1958 PM (2)"
249,2023-09-05 18:00,"Rua Fernando Bento,Charneca de Caparica e Sobreda,Almada,Setúbal",,345000.0,09-01,Apartamento T2,2024,https://supercasa.pt/venda-apartamento-t2-almada/i1300799,121.0,120.5,2863.0705394190873,2,1,1,1,1,,"Apartamento novo, com uma área bruta privada de 119,50m2, correspondente ao segundo andar de um prédio situado na Sobreda, em zona calma com excelente exposição solar, sendo composto por:- Hall de entrada de 6,40m2;- Sala em open space com 35,20m2;- Cozinha encontra-se totalmente equipada com eletrodomésticos (placa, forno, exaustor, micro-ondas, combinado, máquina de lavar a loiça, máquina de lavar a roupa), móveis termolaminados na cozinha e bancada em Silestone;- Varanda de 10,50m2;- Hall da área reservada com 1,35m2;-WC social com 6m2;- Quarto de 14,55m2 com roupeiro;- Quarto de 13,10m2 com roupeiro;- Box de 18m2.Planta imóvel em anexo.O apartamento tem áreas e acabamentos de excelência de arquitetura contemporânea e dispõe de pré instalação de ar condicionado, vidros duplos, caixilharias em PVC oscilo-batentes com corte térmico, estores elétricos com corte térmico, iluminação em Led, tetos falsos, as casas de banho com louças suspensas, porta blindada, vídeo porteiro, pavimento em piso flutuante, bomba de calor para águas quentes.O imóvel insere-se numa zona calma na Sobreda com amplos espaços verdes, oferecendo uma experiência de exclusividade e conforto.Encontra-se perto de grandes superfícies comerciais (Lidl e Continente), estabelecimentos de ensino e de saúde, farmácia, restaurantes, cafés e pastelarias, com acessos privilegiados a Lisboa via Ponte 25 de Abril, e ás praias da Costa de Caparica.Venha conhecer a sua nova casa!#ref:APA_442"
250,2023-09-05 18:00,"Charneca de Caparica e Sobreda,Almada,Setúbal",,1990000.0,08-18,Moradia Isolada T4,2002,https://supercasa.pt/venda-moradia-t6-almada/i1271542,,,,6,5,,1,,,"Moradia térrea v4+2 de Arquitetura Tradicional totalmente renovada e equipada com acabamentos de qualidade. Deslumbrante vista Panorâmica sobre o Golf e piscina em espelho de água com uma Orientação Solar perfeita.Esta moradia destaca-se pela sua amplitude e funcionalidade, tendo a sua área social em open space e tendo para seu conforto Ar Condicionado em todas as divisões e pré-instalação de Lareira. Na área dos quartos, temos no total 4, todos eles com roupeiros, 2 suites, sendo a Master suite equipada com closet e banheira.O andar superior está aproveitado com duas divisões e terraço, conferindo a esta área a possibilidade personalizar ao seu gosto e necessidades, quer seja para mais uma suite, um escritório, salão de jogos ou até uma sala de cinema, não comprometendo a vivência total no piso térreo.No exterior da casa podemos desfrutar de várias espécies de vegetação em plena harmonia com a vista frontal e lateral de Golf, compondo-se ainda por um ambiente de lazer e de refeições com alpendre voltado a poente/sul. A zona nascente está equipada com uma casinha de apoio ao jardim e espaço para mais de 4 viaturas, tendo ainda iluminação e rega automatizadas em todo o contorno do lote.Inserida em 1250m2 de terreno, esta Moradia encontra-se no Complexo Residencial da Herdade da Aroeira, servido por comercio e serviços, tais como, farmácia, clínica, lavandaria, lojas e restaurantes, localizado a 800m da praia, 25 km da capital e 30km do Aeroporto.Para utilização comum do empreendimento tem à sua disposição uma piscina tropical, campos de ténis, padel e golf, uma Unidade Hoteleira e trilhos pelas paisagens deslumbrantes dos pinheiros. Ideal para quem procura a tranquilidade e beleza da Mãe Natureza.#ref:"
251,2023-09-05 18:00,"Almada, Cova da Piedade, Pragal e Cacilhas,Setúbal",,195000.0,09-05,Apartamento T2,1988,https://supercasa.pt/venda-apartamento-t2-almada/i1051182,119.0,119.0,1638.6554621848738,2,1,,,,,"Apartamento de 3 assoalhadas localizado no centro do Feijó (próximo do supermercado LIDL, mercado local e Igreja), de escolas e serviços.Trata-se de um 3º andar, em prédio sem elevador.Ao entrar no imóvel, dispõe de hall de entrada com acesso a todas as divisões. À entrada temos uma ampla sala com varanda e lareira; cozinha com móveis pretos e bancada em pedra, com despensa; 2 quartos ambos com roupeiro embutido de 3 portas; casa de banho com poliban.A zona envolvente a este bairro tem acesso a comércio local, restauração, transportes e rápido acesso às principais vias locais. As praias estão a 10 minutos de distância.Vendido no atual estado de conservação.#ref:53865"
252,2023-09-05 18:00,"Rua da Alembrança,Laranjeiro e Feijó,Almada,Setúbal",,570000.0,07-26,Moradia T4,,https://supercasa.pt/venda-moradia-t4-almada/i1271672,,,,4,4,,,1,,"Moradia isolada V4 com 2 pisos situada no Feijó.Composta por uma sala e sala de refeições 32,42m2;- cozinha 12,16m2;- Wc de serviço e despensa; 1 quarto 12,90m2;1º piso- 3 Suites com closet com 19,12m2, 17,32m2 e 15,79m2;- Moradia equipada com piscina, aspiração central, painéis solares, estores elétricos, cozinha totalmente equipada.Garagem com 13m2.Não perca esta oportunidade! Venha conhecer!’As informações disponibilizadas são de cariz meramente informativo não podendo ser consideradas vinculativas, não dispensando a consulta e confirmação das mesmas junto da mediadora.’Somos intermediários de Crédito com registo no Banco de Portugal.Temos o protocolo com todas as Entidades Bancárias, reunindo todas as condições para oferecer um crédito à habitação sólida.Nossas estimativas são gratuitas não fazemos nenhum custo ou vínculo aos nossos clientes.Venha conhecer-nos. Acompanhamo-lo em todo o processo da compra ou venda da sua casa.#ref:"
253,2023-09-05 18:00,"Rua Mário Eloy,Charneca de Caparica e Sobreda,Almada,Setúbal",,580000.0,09-02,Moradia T3,2023,https://supercasa.pt/venda-moradia-t3-almada/i1088869,140.0,,,3,3,,1,1,,"Esta moradia isolada está em construção e apresenta uma arquitetura moderna, com traços arrojados que conferem uma personalidade única.Composta por dois quartos e uma suite, esta moradia oferece áreas muito generosas tanto nos espaços de descanso como na zona social, onde poderá usufruir todo o conforto e elegância.A cozinha está totalmente equipada, perto da sala onde poderá desfrutar de um ambiente descontraído e independente.Além disso, a moradia está equipada com ar condicionado, painéis solares e aspiração central, o que garante o máximo conforto e comodidade.No exterior, esta propriedade apresenta um ótimo espaço que inclui uma piscina onde poderá relaxar e desfrutar de momentos inesquecíveis com a sua família e amigos.A moradia está situada numa zona privilegiada da Marisol, perto de todos os serviços essenciais do dia a dia, como supermercados, restaurantes, farmácias e transportes públicos e ainda as belíssimas praias da Caparica, onde poderá desfrutar de dias de sol, mar e praia.Entre em contato connosco agora mesmo para saber mais sobre esta propriedade incrível e todas as suas vantagens.#ref:CAS_417"
254,2023-09-05 18:00,"Rua Comandante Eugénio Conceição Silva,Almada, Cova da Piedade, Pragal e Cacilhas,Setúbal",,499000.0,07-11,Apartamento T3,2023,https://supercasa.pt/venda-apartamento-t3-almada/i939637,166.0,166.0,3006.024096385542,3,2,1,,1,,"O que destaca nesta construção são as suas características, localização e toda a sua envolvência.Numa zona emblemática da cidade, modernidade e o conforto ganham destaque.As características são as seguintes :- Estrutura anti-sísmica- Alvenarias de tijolo cerâmico com isolamento térmico- Rebocos projetados- Revestimento exteriores em reboco pintado e peças de cerâmica- Estuque em paredes interiores- Pavimento em cerâmica nas casas de banho, cozinhas, escadas e varandas- Pavimento de quartos e sala em chão flutuante- Tetos estucados e falsos em pladur- Rede de águas em multicamadas- Rede elétrica e ITED- Aquecimento de águas sanitárias com paneis solares depósitos com resistências- Sistema de climatização tipo multi-split de ar condicionado- Cozinhas totalmente equipadas- Casas de banho com ventax- Ventilações naturais com grelhas de entrada de ar- Caixilharia em PVC com vidros duplos- Grades metálicas- Cobertura com isolamento térmico- Elevadores tipo Pinto e Cruz- Ventilação mecânica na garagem- Louças sanitárias suspensas- Torneiras mono-comando- Rede gás- Portas e rodapés em madeira lacados- Moveis de cozinha em melanina , frente entre os armários em compacto de pedra ( tipo silestone )- Estores elétricos- Porta de entrada blindadaMais do que uma casa, um modo de vida!Estamos comprometidos em dar cor ao seu sonho, não perca esta oportunidade e agende a sua visita!(Fotos meramente ilustrativas)#ref:APA_3783"
255,2023-09-05 18:00,"Rua José Estêvão Coelho Magalhães,Laranjeiro e Feijó,Almada,Setúbal",,195000.0,07-11,Apartamento T2,,https://supercasa.pt/venda-apartamento-t2-almada/i1234358,,,,2,1,,,1,,"Apresento-te um encantador apartamento com 2 quartos. Situado numa zona tranquila e conveniente, este apartamento é perfeito para aqueles que desejam desfrutar de uma vida citadina acolhedora.Ao entrares no apartamento, serás recebido por uma espaçosa sala de estar, cuidadosamente projetada para criar uma atmosfera acolhedora. Janelas amplas permitem a entrada de luz natural, iluminando todo o ambiente.A cozinha semi remodelada é um dos destaques deste apartamento. Equipada com eletrodomésticos , oferece tanto funcionalidade como estilo. Armários atualizados fornecem um amplo espaço de arrumação para todos os teus utensílios de cozinha e mantimentos.Os dois quartos são espaçosos e relaxantes, perfeitos para um descanso tranquilo. Cada quarto possui janelas que proporcionam ventilação adequada e vistas pitorescas da área circundante. Os pisos de madeira continuam a adicionar um toque de sofisticação, enquanto os roupeiros embutidos oferecem amplo espaço para guardar roupas e pertences pessoais.A casa de banho também foi parcialmente remodelada, apresentando uma combinação de elementos modernos e clássicos. Azulejos novos, acessórios contemporâneos e uma banheira relaxante criam um ambiente agradável para cuidar de ti mesmo.Em resumo, este apartamento de 2 quartos semi remodelado oferece um equilíbrio perfeito entre estilo contemporâneo e toques clássicos. Sejas solteiro, casal ou uma família pequena, é um espaço acolhedor e funcional que proporciona uma experiência de vida agradável.#ref:APA_41"
256,2023-09-05 18:00,"Charneca de Caparica e Sobreda,Almada,Setúbal",,194000.0,09-05,Apartamento T3,1985,https://supercasa.pt/venda-apartamento-t3-almada/i987926,85.0,85.0,2282.3529411764707,3,2,,,,,"Apartamento de 4 assoalhadas, localizado no Bairro da Bela Vista em Vale Fetal. Tem proximidade com comércio, restauração, Escola Básica e transportes.Vendido totalmente remodelado, com cozinha nova feita à medida e equipada com placa, forno e exaustor; caixilharia nova com vidros duplos e estores eléctricos; tectos falsos em pladur com iluminação LED embutida; soalho flutuante nos quartos e mosaico no restante apartamento; canalização e electricidade totalmente verificada; 2 casas de banho, uma com base de duche e outra de serviço. Colocação de porta blindada de alta segurança.Áreas:Cozinha: 9,30 m2Sala: 20 m2Hall Quartos: 5,50 m2Quarto 1: 9,70 m2Quarto 2: 9,70 m2Quarto 3: 11,40 m2WC 1: 4 m2WC serviço: 2,95 m2Despensa: 0,85 m2O apartamento tem boa exposição solar e diversidade de estacionamento no exterior.Prédio sem elevador.Bons acessos à A33 e principais estradas locais.#ref:53082"
257,2023-09-05 18:00,"Almada, Cova da Piedade, Pragal e Cacilhas,Setúbal",,187500.0,07-06,Apartamento T2,1979,https://supercasa.pt/venda-apartamento-t2-almada/i1224925,62.0,62.0,3024.1935483870966,2,1,,,,,"T2 Totalmente Remodelado no Monte da CaparicaÉ com todo o gosto que lhe apresentamos mais uma excelente oportunidade obter, este imóvel totalmente remodelado de dois quartos (T2) localizado no Monte da Caparica, uma área bela e diversificada em termos de comércio e serviços, com a vantagem de estar próxima da praia. A localização também oferece fácil acesso às cidades de Setúbal e Barreiro por meio da autoestrada e a Lisboa pela Ponte 25 de Abril.A área conta com uma variedade de cafés e restaurantes, além de estar muito próxima da Escola Secundária do Monte da Caparica. Há também supermercados como Lidl, Continente e Minipreço nas proximidades. A Faculdade de Ciências e Tecnologia da Universidade NOVA fica a apenas 2 minutos do imóvel.Em termos de saúde, há farmácias próximas e o Hospital Graça a Horta fica a 8 minutos de distância, bem como o Hospital particular de Almada, que está a 11 minutos de distância.O transporte público é facilmente acessível, com autocarros disponíveis para o cais de Porto Brandão, que oferece acesso a Santa Maria de Belém, e para a estação de comboios de Pragal.Quanto ao próprio imóvel, trata-se de um apartamento T2 localizado no piso térreo (C/V) de um prédio sem elevador. O imóvel passou por uma remodelação completa, incluindo a renovação das canalizações e sistema elétrico.O apartamento possui uma área de 61 metros quadrados distribuídos da seguinte forma: uma cozinha de 10 metros quadrados, semi-equipada com placa vitrocerâmica, forno, exaustor e termoacumulador de 100 litros; uma sala com 9 metros quadrados; dois quartos, ambos com 9,6 metros quadrados; e uma casa de banho com 3,7 metros quadrados, equipada com base de duche.Os acabamentos incluem uma porta blindada, janelas em PVC, estores elétricos, tetos falsos com lâmpadas embutidas e pavimento em mosaico na cozinha e casa de banho.O anúncio convida os interessados a visitarem o imóvel e aproveitarem a oportunidade de negócio. Os intermediários de crédito responsáveis pelo anúncio são registados no Banco de Portugal com a licença Nº6096 e oferecem suporte no processo de financiamento sem custos adicionais.(url)Caso haja alguma dúvida adicional, a equipe responsável pelo anúncio está disponível para esclarecimentos.Você Sonha, Juntos Concretizamos!#ref:GH0052"
258,2023-09-05 18:00,"Charneca de Caparica e Sobreda,Almada,Setúbal",,2800000.0,08-08,Moradia T5 Duplex,,https://supercasa.pt/venda-moradia-t5-almada/i1235376,400.0,400.0,7000.0,5,5,,1,2,,"Moradia V5 - 2 andares - Independente - Em Remodelação TotalCaracterísticas específicas:- Moradia independente- 2 andares- 400 m² área bruta, 300 m² úteis- V5- 5 WCs- 4 Suites- 1 Quarto- Lote de 1.356 m²- Terraço- Lugar de garagem para dois automóveis- Arrecadação- Penthouse- AdegaEquipamento:- Ar-condicionado- Piscina- Jardim- Cozinha totalmente equipada- Piso radiante- Aspiração CentralA Moradia é servida por uma Piscina de água doce, com cerca de 40m2, em ’espelho de água’.A Moradia tem sistema de Vídeo Vigilância, Domótica, Furo de Água, Sistema de Rega Automática e um lindo Jardim com Arvores de fruto e Palmeiras.Moradia localizada numas das zonas mais tranquilas da Herdade da Aroeira, prestigiada urbanização, a apenas 20 min de Lisboa (24km) e a 5 min (800m) das melhores praias da Europa. O emblemático campo de golfe serve este espaço bem como outro tipo de infraestruturas tais como 4 campos de ténis, uma piscina tropical e diversos estabelecimentos de restauração e comércio onde pode aceder a experiências e produtos gourmet.A Herdade da Aroeira tem serviço de segurança 24horas por dia e um Hotel que serve todo o turismo nacional e internacional.#ref:MSV1802/23"
259,2023-09-05 18:00,"Rua Comandante Eugénio Conceição Silva,Almada, Cova da Piedade, Pragal e Cacilhas,Setúbal",,426000.0,08-22,Apartamento T3,2023,https://supercasa.pt/venda-apartamento-t3-almada/i939656,128.0,128.0,3328.125,3,2,1,,1,,"O que destaca nesta construção são as suas características, localização e toda a sua envolvência.Numa zona emblemática da cidade, modernidade e o conforto ganham destaque.As características são as seguintes :- Estrutura anti-sísmica- Alvenarias de tijolo cerâmico com isolamento térmico- Rebocos projetados- Revestimento exteriores em reboco pintado e peças de cerâmica- Estuque em paredes interiores- Pavimento em cerâmica nas casas de banho, cozinhas, escadas e varandas- Pavimento de quartos e sala em chão flutuante- Tetos estucados e falsos em pladur- Rede de águas em multicamadas- Rede elétrica e ITED- Aquecimento de águas sanitárias com paneis solares depósitos com resistências- Sistema de climatização tipo multi-split de ar condicionado- Cozinhas totalmente equipadas- Casas de banho com ventax- Ventilações naturais com grelhas de entrada de ar- Caixilharia em PVC com vidros duplos- Grades metálicas- Cobertura com isolamento térmico- Elevadores tipo Pinto e Cruz- Ventilação mecânica na garagem- Louças sanitárias suspensas- Torneiras mono-comando- Rede gás- Portas e rodapés em madeira lacados- Moveis de cozinha em melanina , frente entre os armários em compacto de pedra ( tipo silestone )- Estores elétricos- Porta de entrada blindadaMais do que uma casa, um modo de vida!Estamos comprometidos em dar cor ao seu sonho, não perca esta oportunidade e agende a sua visita!(Fotos meramente ilustrativas)#ref:APA_3782"
260,2023-09-05 18:00,"Rua José Lourenço de Carvalho,Laranjeiro e Feijó,Almada,Setúbal",,197500.0,06-28,Apartamento T3,1988,https://supercasa.pt/venda-apartamento-t3-almada/i1015237,121.0,121.0,1632.2314049586778,3,,,,,,"Excelente T4 localizado em Almada no Laranjeiro,  junto à Base Naval do AlfeiteApartamento de 5 assoalhadas a necessitar de obras, sem cozinha instalada, sanitários e a necessitar de nova instalação eléctrica e canalização. Já foi colocada caixilharia nova com vidros duplos e porta blindada de alta segurança. A restante obra a realizar fica a cargo do comprador.Trata-se de 1º andar em prédio sem elevador.Facilidade de estacionamento no exterior e bem servido de comércio local, restauração e transportes. Bons acessos à auto-estrada e principais vias locais.Escolher a UNU SOLUTIONS significa:Optar por uma agência imobiliária capaz de o aconselhar e acompanhar na operação de compra do seu imóvel ao nível jurídico, contabilístico, processual, financeiro e bancário.Seja qual for o valor do seu investimento, terá sempre a certeza que as suas dúvidas serão esclarecidas e terá a ajuda de profissionais para acompanhá-lo qualquer imóvel no mercado usufruindo do conforto e segurança de toda a informação.Somos certificados pelo Banco de Portugal e ajudamos os nossos clientes compradores a obterem um financiamento bancário junto dos principais bancos.Ajudamos com financiamento, GRATUITAMENTE. Somos intermediários de crédito vinculados ao Banco de Portugal com o número de registo IC 0006660.Porquê comprar com a UNU Rede Imobiliária?Porque a UNU tem para lhe oferecer o melhor serviço no momento de vender, comprar ou arrendar casa!Na UNU Rede Imobiliária trabalhamos em regime de partilha por isso, ao trabalhar connosco, conta com a garantia de que procuraremos em toda a oferta disponível mercado o seu imóvel ideal, com todo o acompanhamento da nossa parte.Integridade, credibilidade e profissionalismoConsultores Imobiliários profissionais e experientesPartilhaUNU Rede ImobiliáriaO melhor serviço imobiliário para quem quer comprar casa, vender casa ou arrendar casa.unu.pt#ref:UNU.I."
261,2023-09-05 18:00,"Rua do Furo,Charneca de Caparica e Sobreda,Almada,Setúbal",,580000.0,07-14,Moradia Isolada T4,,https://supercasa.pt/venda-moradia-t4-almada/i1238935,160.0,,,4,3,,1,7,,"Moradia T4 c/ piscina Nova, com área útil de 120m2 e área bruta de 160m2 em Lote de 276m2.R/c composto por:Hall de entrada (9,23m2);Sala Open Space(24,77m2);Cozinha c/ ilha (12,49m2) equipada com forno, placa,exaustor, frigorifico, microondas, máquina de lavar loiça e máquina de lavar roupa;Lavandaria (5,51m2);Wc social completa (3,91m2);1º andar composto por:Hall de Quartos (6,97m2);2 Quartos (12,32m2) e ( 12,18m2)com roupeiro e acesso a varandas independentes;1 Suíte com com closet (17,73m2) , Wc completo (5,03m2) e varanda independente);Wc completo (3,30m2).- Espaço exterior com Piscina 16,64m2 e Pérgula de 29,38m2.Com pré instalação de ar condicionado, aspiração central, vidros duplos, painéis solares, estores eléctricos, porta blindada, portões automáticos e video porteiro.** Previsão conclusão da obra - Agosto 2023.Por temos uma equipa certificada em Intermediação de Crédito devidamente autorizados pelo Banco de Portugal, fazemos a gestão de todo o processo de financiamento, sempre com as melhores soluções do mercado.Fazemos acompanhamento pré e pós-escritura.Disponível para partilha com todas as mediadoras e profissionais do ramo imobiliário em regime de 50/50.Esmeralda Almeida Unipessoal, licença AMI 15872.Marque já a sua visita.#ref:RR/2155"
262,2023-09-05 18:00,"Charneca de Caparica e Sobreda,Almada,Setúbal",,,08-28,Moradia T3,1998,https://supercasa.pt/venda-moradia-t3-almada/i1036589,159.0,159.2,,3,3,,,,,"Moradia geminada de 3 pisos, com logradouro e garagem localizada em Vale Figueira na Charneca da Caparica.Vendido no atual estado de conservação.Composta por:R/c com hall de entrada com acesso a ampla sala com lareira natural, wc com poliban, acesso à garagem (na cave) e cozinha espaçosa com despensa e porta de acesso ao logradouro;1º andar composto por 3 quartos (um com roupeiro embutido de 4 portas e os outros 2 quartos com roupeiro embutido de 3 portas), uma casa de banho (com banheira de hidromassagem e poliban) e 2 varandas (que servem os 3 quartos);A cave dispõe de ampla garagem, pequena adega e casa de banho com poliban;Proximidade com zona Vale de Milhaços com acesso a comércio local, restauração e transportes;Zona calma com moradias e com acesso rápido à Auto Estrada A33 e às praias da Costa da Caparica.#ref:SV/161/2023"
263,2023-09-05 18:00,"Charneca de Caparica e Sobreda,Almada,Setúbal",,425000.0,06-29,Moradia Isolada T4,2006,https://supercasa.pt/venda-moradia-t4-almada/i1149887,316.0,315.8,1345.7884737175427,4,,,,,,"(ref:C (telefone) Fabulosa Moradia T4 na Quinta de Cima, Charneca da CaparicaCom uma localização privilegiada, com uma orientação solar de Norte/Sul e com varanda em todas as assoalhadas.Convido a visitar esta fabulosa moradia de 5 assoalhadas onde 3 quartos têm roupeiros de parede, um deles sendo suite, 3 casas de banho, uma sala com uns agradáveis 40m2 e ainda uma cozinha com 15m2.Na cave tem uma zona de arrumos com 40m2 e a área da garagem com espaço para 2 carros.A localização desta moradia é simplesmente fantástica. Muito perto do Intermarché da charneca, numa zona muito tranquila a também a poucos minutos do acesso da A33.Moradia construída em 2006, com uma excelente qualidade, janelas de vidro duplo com portadas em cinza, ar condicionado em todos os quartos, sala com 40m2 com salamandra, cozinha com 15m2 com acesso ao jardim onde encontra uma zona de lazer com churrasqueira e uma piscina.A zona social encontra-se ao nível do R/c onde tem a cozinha, sala e ainda uma casa de banho completa.Subindo para o primeiro andar vai encontrar um hall que divide a suite dos 3 quartos e da casa de banho.Não perca a oportunidade de ter a moradia que sempre desejou.PARTILHASe é consultor imobiliário, este imóvel está disponível para partilha de negócio. Apresente-o aos seus clientes e fale comigo para agendar visita!#ref:C"
264,2023-09-05 18:00,"Rua Fernando Bento,Charneca de Caparica e Sobreda,Almada,Setúbal",,445000.0,09-02,Moradia Geminada T4 Duplex,,https://supercasa.pt/venda-moradia-t4-almada/i1277765,199.0,,,4,,,1,,,"Moradia T4 em projeto de construção de arquitetura contemporânea com possibilidade de escolha de acabamentos, com uma área bruta de construção de 173,34m2 inserida num lote de 298 m2.A moradia será constituída por dois pisos:Piso 0- Hall de entrada e escadas interiores de acesso ao piso 1;- Zona social composta por sala de jantar e estar com 26,32 m2;- Cozinha apoiada por despensa, com uma área de 12,77 m2;- Escritório com 11,94 m2;- Instalação sanitária com 1,91 m2;- Arrumos 3,85 m2;Piso 1- Hall de distribuição;- Quarto suíte com closet, instalação sanitária privativa e acesso a varanda com vista para o jardim, com 14,63 m2;- Quarto suíte com instalação sanitária privativa, com armário embutido de 13,23 m2;- Quarto suíte com armário embutido e instalação sanitária privativa, de áreas generosas com 16,54 m2;Em termos de acabamentos a moradia irá contemplar:- Pré-instalação de sistema de ar condicionado em todas as divisões assoalhadas;- Instalação de painel solar com termossifão incluído de 300L;- Pavimentos da garagem e instalações sanitárias em Cerâmico / Porcelânico;- Os pavimentos de zonas secas / cozinha em pavimento vinílico;- Caixilharia em alumínio com rutura térmica;- Vidros duplos;- Estores elétricos;O espaço exterior irá ter uma zona de arrumos, piscina, garagem e churrasqueira.Localizada numa zona residencial, com áreas verdes para desporto e laser mas a poucos minutos de escolas, universidades, serviços de saúde e centros comerciais.Está a apenas10 minutos dos acessos que ligam esta zona da cidade à capital portuguesa de carro e, ao mesmo tempo, a uma curta distância de duas estações ferroviárias Fertagus (Pragal e Corroios). Para os finais de dia e fins de semana estará a 12 minutos das magnificas praias da Caparica.Caso necessite de recorrer a Crédito de Habitação poderemos reencaminhar para uma empresa parceira de intermediação de crédito que o irá apoiar em todo o processo.Agende uma reunião connosco e venha descobrir o seu futuro lar!#ref:CI130"
